gene_id,chrom,start,end
ENSG00000104783,19,43776540,43776826
ENSG00000104783,19,43774296,43774619
ENSG00000104783,19,43774191,43774496
ENSG00000104783,19,43780702,43781021
ENSG00000104783,19,43769441,43769560
ENSG00000104783,19,43766532,43767707
ENSG00000104783,19,43771999,43772107
ENSG00000104783,19,43766516,43767089
ENSG00000104783,19,43780702,43780987
ENSG00000104783,19,43769718,43769829
ENSG00000104783,19,43776540,43776636
ENSG00000104783,19,43771999,43772131
ENSG00000104783,19,43768211,43768720
ENSG00000104783,19,43774218,43774619
ENSG00000104783,19,43780702,43780974
ENSG00000104783,19,43766535,43767089
ENSG00000104783,19,43771999,43772103
ENSG00000104783,19,43766821,43767089
ENSG00000104783,19,43780702,43780977
ENSG00000104783,19,43769441,43769620
ENSG00000104783,19,43767451,43767707
ENSG00000104783,19,43769332,43769560
ENSG00000104783,19,43768281,43768323
ENSG00000104783,19,43766537,43767089
ENSG00000104783,19,43766585,43767089
ENSG00000104783,19,43769346,43769498
ENSG00000104783,19,43774191,43774619
ENSG00000104783,19,43766532,43767089
ENSG00000104783,19,43768962,43769560
ENSG00000197993,7,142941113,142941413
ENSG00000197993,7,142944322,142944400
ENSG00000197993,7,142943275,142943343
ENSG00000197993,7,142962203,142962301
ENSG00000197993,7,142957829,142957973
ENSG00000197993,7,142942874,142942947
ENSG00000197993,7,142942458,142942529
ENSG00000197993,7,142943548,142943596
ENSG00000197993,7,142943782,142943839
ENSG00000197993,7,142953807,142953956
ENSG00000197993,7,142960927,142961104
ENSG00000197993,7,142952508,142952638
ENSG00000197993,7,142942874,142943154
ENSG00000197993,7,142954343,142954372
ENSG00000197993,7,142942874,142943044
ENSG00000197993,7,142957826,142957973
ENSG00000197993,7,142962203,142962355
ENSG00000197993,7,142944642,142944916
ENSG00000197993,7,142942433,142942529
ENSG00000197993,7,142946206,142946317
ENSG00000197993,7,142954464,142954527
ENSG00000197993,7,142962203,142962324
ENSG00000197993,7,142941125,142941413
ENSG00000197993,7,142946073,142946608
ENSG00000197993,7,142962203,142962327
ENSG00000197993,7,142954285,142954372
ENSG00000197993,7,142958303,142958428
ENSG00000197993,7,142961794,142961872
ENSG00000197993,7,142942065,142942529
ENSG00000197993,7,142962114,142962206
ENSG00000197993,7,142944642,142944741
ENSG00000197993,7,142962203,142962363
ENSG00000197993,7,142943782,142943883
ENSG00000197993,7,142954464,142954523
ENSG00000197993,7,142961359,142961501
ENSG00000197993,7,142943485,142943596
ENSG00000197993,7,142954183,142954372
ENSG00000197993,7,142961794,142961868
ENSG00000197993,7,142958303,142958427
ENSG00000135315,6,84124902,84125267
ENSG00000135315,6,84144561,84144630
ENSG00000135315,6,84174726,84174954
ENSG00000135315,6,84194883,84195030
ENSG00000135315,6,84215281,84215465
ENSG00000135315,6,84219102,84219214
ENSG00000135315,6,84146686,84146785
ENSG00000135315,6,84227579,84227596
ENSG00000135315,6,84227579,84227608
ENSG00000135315,6,84227579,84227617
ENSG00000135315,6,84203980,84204096
ENSG00000135315,6,84201736,84201767
ENSG00000135315,6,84227579,84227635
ENSG00000135315,6,84194883,84195075
ENSG00000135315,6,84124954,84125276
ENSG00000135315,6,84124241,84125276
ENSG00000135315,6,84155297,84155594
ENSG00000135315,6,84186331,84186623
ENSG00000135315,6,84174047,84174188
ENSG00000135315,6,84217798,84217860
ENSG00000135315,6,84163143,84163270
ENSG00000135315,6,84149561,84149703
ENSG00000135315,6,84212956,84213024
ENSG00000135315,6,84200788,84200905
ENSG00000135315,6,84174771,84174954
ENSG00000135315,6,84175213,84175347
ENSG00000135315,6,84193608,84193690
ENSG00000135315,6,84160811,84160916
ENSG00000135315,6,84171605,84171718
ENSG00000135315,6,84126377,84126512
ENSG00000135315,6,84124249,84125276
ENSG00000135315,6,84185186,84185448
ENSG00000135315,6,84175209,84175347
ENSG00000135315,6,84227579,84227643
ENSG00000135315,6,84161745,84161909
ENSG00000135315,6,84152544,84153179
ENSG00000135315,6,84145939,84146278
ENSG00000135315,6,84215775,84215922
ENSG00000135315,6,84215407,84215465
ENSG00000135315,6,84169327,84169433
ENSG00000135315,6,84124240,84125276
ENSG00000135315,6,84226336,84226452
ENSG00000135315,6,84155297,84155510
ENSG00000135315,6,84139562,84139622
ENSG00000135315,6,84227579,84227685
ENSG00000135315,6,84221056,84221171
ENSG00000068796,5,62306451,62306536
ENSG00000068796,5,62306462,62306536
ENSG00000068796,5,62358136,62358299
ENSG00000068796,5,62361305,62361332
ENSG00000068796,5,62353256,62353375
ENSG00000068796,5,62358151,62358299
ENSG00000068796,5,62361727,62361790
ENSG00000068796,5,62385483,62385676
ENSG00000068796,5,62387253,62389052
ENSG00000068796,5,62306230,62306536
ENSG00000068796,5,62306443,62306536
ENSG00000068796,5,62363177,62363320
ENSG00000068796,5,62352587,62352653
ENSG00000068796,5,62388529,62389052
ENSG00000068796,5,62377660,62377731
ENSG00000068796,5,62348023,62348167
ENSG00000068796,5,62361465,62362541
ENSG00000068796,5,62385483,62387184
ENSG00000068796,5,62390875,62392990
ENSG00000068796,5,62388625,62389052
ENSG00000068796,5,62352587,62352710
ENSG00000068796,5,62355158,62355254
ENSG00000068796,5,62363177,62363267
ENSG00000068796,5,62352587,62353021
ENSG00000068796,5,62363694,62363899
ENSG00000068796,5,62385483,62385719
ENSG00000068796,5,62385489,62388734
ENSG00000068796,5,62347283,62349212
ENSG00000068796,5,62385483,62386377
ENSG00000068796,5,62381117,62381253
ENSG00000068796,5,62377660,62377762
ENSG00000068796,5,62306205,62306536
ENSG00000068796,5,62389894,62389942
ENSG00000068796,5,62348047,62348149
ENSG00000068796,5,62385483,62385604
ENSG00000068796,5,62348047,62348167
ENSG00000068796,5,62385483,62387181
ENSG00000068796,5,62352585,62352683
ENSG00000068796,5,62372102,62372551
ENSG00000068796,5,62372832,62373043
ENSG00000068796,5,62388645,62389052
ENSG00000068796,5,62353274,62353375
ENSG00000068796,5,62385483,62388523
ENSG00000068796,5,62385483,62386381
ENSG00000068796,5,62350065,62350107
ENSG00000068796,5,62365242,62365353
ENSG00000068796,5,62306446,62306536
ENSG00000068796,5,62306435,62306536
ENSG00000068796,5,62306195,62306536
ENSG00000068796,5,62306250,62306536
ENSG00000068796,5,62306239,62306536
ENSG00000068796,5,62371867,62373837
ENSG00000068796,5,62362338,62362541
ENSG00000068796,5,62361724,62361790
ENSG00000068796,5,62387964,62389052
ENSG00000068796,5,62387953,62389052
ENSG00000068796,5,62306448,62306536
ENSG00000068796,5,62385483,62386383
ENSG00000068796,5,62347146,62347224
ENSG00000068796,5,62385489,62386692
ENSG00000068796,5,62354314,62354369
ENSG00000068796,5,62353274,62354337
ENSG00000068796,5,62373686,62373837
ENSG00000068796,5,62306161,62306536
ENSG00000068796,5,62354278,62354348
ENSG00000068796,5,62388526,62389052
ENSG00000068796,5,62385483,62391025
ENSG00000068796,5,62363177,62363899
ENSG00000068796,5,62362449,62362541
ENSG00000068796,5,62388524,62389052
ENSG00000068796,5,62347129,62347224
ENSG00000068796,5,62311812,62311881
ENSG00000068796,5,62361241,62361332
ENSG00000068796,5,62357690,62357745
ENSG00000068796,5,62390875,62390982
ENSG00000068796,5,62385483,62387409
ENSG00000068796,5,62306270,62306536
ENSG00000068796,5,62306205,62306583
ENSG00000068796,5,62351106,62351223
ENSG00000068796,5,62363694,62364014
ENSG00000068796,5,62366413,62366481
ENSG00000068796,5,62361465,62361529
ENSG00000068796,5,62390875,62393729
ENSG00000068796,5,62390875,62392234
ENSG00000068796,5,62372437,62372551
ENSG00000068796,5,62306927,62307219
ENSG00000068796,5,62308308,62308511
ENSG00000068796,5,62389026,62389052
ENSG00000068796,5,62350065,62350120
ENSG00000157404,4,54738428,54740672
ENSG00000157404,4,54733069,54733401
ENSG00000157404,4,54736497,54736609
ENSG00000157404,4,54658944,54659229
ENSG00000157404,4,54707097,54707287
ENSG00000157404,4,54709423,54709539
ENSG00000157404,4,54657888,54658081
ENSG00000157404,4,54657912,54658081
ENSG00000157404,4,54716662,54716815
ENSG00000157404,4,54657956,54658081
ENSG00000157404,4,54738428,54740653
ENSG00000157404,4,54729291,54729485
ENSG00000157404,4,54738428,54740711
ENSG00000157404,4,54657945,54658081
ENSG00000157404,4,54731327,54731419
ENSG00000157404,4,54738428,54740674
ENSG00000157404,4,54737174,54737592
ENSG00000157404,4,54703720,54703892
ENSG00000157404,4,54728010,54728121
ENSG00000157404,4,54738428,54740506
ENSG00000157404,4,54731870,54735122
ENSG00000157404,4,54657938,54658081
ENSG00000157404,4,54658747,54659229
ENSG00000157404,4,54727415,54727542
ENSG00000157404,4,54731762,54731792
ENSG00000157404,4,54735321,54736609
ENSG00000157404,4,54727822,54727927
ENSG00000157404,4,54738428,54740698
ENSG00000157404,4,54657962,54658081
ENSG00000157404,4,54738428,54740695
ENSG00000157404,4,54733069,54733192
ENSG00000157404,4,54723583,54723698
ENSG00000157404,4,54699629,54699766
ENSG00000157404,4,54738428,54740783
ENSG00000157404,4,54737174,54737280
ENSG00000157404,4,54665098,54665335
ENSG00000157404,4,54738428,54740664
ENSG00000157404,4,54736720,54736820
ENSG00000157404,4,54657922,54658081
ENSG00000157404,4,54731870,54731998
ENSG00000157404,4,54657266,54657355
ENSG00000157404,4,54729334,54729485
ENSG00000157404,4,54657966,54658081
ENSG00000157404,4,54657946,54658081
ENSG00000157404,4,54738428,54740676
ENSG00000157404,4,54695511,54695781
ENSG00000157404,4,54723032,54723104
ENSG00000157404,4,54695511,54695906
ENSG00000157404,4,54725856,54726038
ENSG00000157404,4,54658113,54658289
ENSG00000157404,4,54658562,54658707
ENSG00000157404,4,54729400,54729485
ENSG00000157404,4,54738428,54740694
ENSG00000157404,4,54698283,54698565
ENSG00000157404,4,54738428,54740697
ENSG00000157404,4,54725856,54726050
ENSG00000157404,4,54738428,54740703
ENSG00000157404,4,54703723,54703892
ENSG00000157404,4,54738428,54740767
ENSG00000157404,4,54658014,54658081
ENSG00000157404,4,54738428,54740712
ENSG00000157404,4,54727217,54727324
ENSG00000157404,4,54738428,54740770
ENSG00000157404,4,54738428,54740715
ENSG00000157404,4,54738428,54740709
ENSG00000157404,4,54657963,54658081
ENSG00000157404,4,54731330,54731419
ENSG00000157404,4,54657941,54658081
ENSG00000067082,10,3775996,3779590
ENSG00000067082,10,3781794,3782051
ENSG00000067082,10,3779018,3779590
ENSG00000067082,10,3780105,3780496
ENSG00000067082,10,3784912,3785209
ENSG00000067082,10,3775995,3776403
ENSG00000067082,10,3779046,3779590
ENSG00000067082,10,3783215,3783281
ENSG00000067082,10,3784912,3785239
ENSG00000067082,10,3781766,3782214
ENSG00000067082,10,3784912,3785193
ENSG00000067082,10,3783643,3784023
ENSG00000067082,10,3779065,3779590
ENSG00000067082,10,3775995,3779590
ENSG00000067082,10,3780326,3782214
ENSG00000067082,10,3784912,3785281
ENSG00000067082,10,3780105,3780217
ENSG00000067082,10,3780105,3780226
ENSG00000067082,10,3780105,3780229
ENSG00000067082,10,3784912,3785183
ENSG00000067082,10,3781640,3782214
ENSG00000067082,10,3781807,3782214
ENSG00000067082,10,3784150,3784494
ENSG00000067082,10,3779549,3779590
ENSG00000067082,10,3779346,3779590
ENSG00000150045,12,9827520,9827629
ENSG00000150045,12,9844417,9844657
ENSG00000150045,12,9832315,9832414
ENSG00000150045,12,9827480,9827629
ENSG00000150045,12,9842320,9842433
ENSG00000150045,12,9844417,9845007
ENSG00000150045,12,9844417,9844992
ENSG00000150045,12,9841813,9841951
ENSG00000150045,12,9842301,9842433
ENSG00000150045,12,9833302,9833452
ENSG00000150045,12,9844417,9845002
ENSG00000150045,12,9841811,9841951
ENSG00000150045,12,9844417,9845005
ENSG00000172086,2,88055625,88055872
ENSG00000172086,2,88055625,88055756
ENSG00000172086,2,88049398,88049478
ENSG00000172086,2,88055625,88055768
ENSG00000172086,2,88055625,88055765
ENSG00000172086,2,88049398,88049481
ENSG00000172086,2,88055625,88055771
ENSG00000172086,2,88055625,88055783
ENSG00000172086,2,88027202,88028585
ENSG00000172086,2,88055625,88055801
ENSG00000172086,2,88049398,88049642
ENSG00000172086,2,88029366,88029600
ENSG00000172086,2,88029366,88029426
ENSG00000172086,2,88027204,88028585
ENSG00000172086,2,88055625,88055758
ENSG00000172086,2,88027206,88028585
ENSG00000172086,2,88036942,88038361
ENSG00000172086,2,88034133,88034292
ENSG00000172086,2,88034133,88034231
ENSG00000172086,2,88027210,88028585
ENSG00000172086,2,88055625,88055785
ENSG00000172086,2,88029090,88029600
ENSG00000172086,2,88027236,88028585
ENSG00000172086,2,88055625,88055763
ENSG00000172086,2,88036942,88037051
ENSG00000172086,2,88055302,88055765
ENSG00000172086,2,88027203,88028585
ENSG00000172086,2,88055302,88055768
ENSG00000172086,2,88027205,88028585
ENSG00000172086,2,88064031,88064252
ENSG00000172086,2,88036942,88037011
ENSG00000172086,2,88055625,88055799
ENSG00000172086,2,88034133,88034309
ENSG00000172086,2,88027207,88028585
ENSG00000172086,2,88055625,88055741
ENSG00000171345,17,41524374,41524540
ENSG00000171345,17,41523619,41523997
ENSG00000171345,17,41525190,41525672
ENSG00000171345,17,41523874,41523997
ENSG00000171345,17,41524378,41524540
ENSG00000171345,17,41524842,41525221
ENSG00000171345,17,41523612,41523997
ENSG00000171345,17,41528163,41528308
ENSG00000171345,17,41523713,41524268
ENSG00000171345,17,41523616,41523997
ENSG00000171345,17,41524492,41524540
ENSG00000171345,17,41524518,41524540
ENSG00000171345,17,41523618,41523997
ENSG00000171345,17,41527956,41528308
ENSG00000171345,17,41523618,41523817
ENSG00000171345,17,41524977,41524999
ENSG00000171345,17,41524142,41524268
ENSG00000171345,17,41524842,41524939
ENSG00000171345,17,41525368,41525445
ENSG00000171345,17,41527920,41528299
ENSG00000171345,17,41524142,41524261
ENSG00000171345,17,41524842,41524993
ENSG00000171345,17,41523987,41524268
ENSG00000171345,17,41523615,41523997
ENSG00000171345,17,41524378,41524492
ENSG00000171345,17,41527920,41528308
ENSG00000171345,17,41525190,41525273
ENSG00000171345,17,41527827,41528302
ENSG00000171345,17,41524842,41524999
ENSG00000171345,17,41524378,41524504
ENSG00000171345,17,41527827,41528308
ENSG00000171345,17,41524378,41524751
ENSG00000162511,1,30739808,30739970
ENSG00000162511,1,30732468,30733941
ENSG00000162511,1,30737603,30737699
ENSG00000162511,1,30741688,30742549
ENSG00000162511,1,30757658,30757855
ENSG00000162511,1,30735172,30735250
ENSG00000162511,1,30738939,30739062
ENSG00000162511,1,30735172,30735265
ENSG00000162511,1,30757658,30757757
ENSG00000162511,1,30749248,30749932
ENSG00000162511,1,30739155,30739232
ENSG00000162511,1,30757658,30757775
ENSG00000162511,1,30752197,30752339
ENSG00000162511,1,30733888,30733917
ENSG00000162511,1,30732464,30733917
ENSG00000162511,1,30741639,30741716
ENSG00000162511,1,30745917,30746229
ENSG00000162511,1,30733593,30733917
ENSG00000162511,1,30739808,30739937
ENSG00000162511,1,30732466,30733917
ENSG00000162511,1,30757658,30757774
ENSG00000162511,1,30732468,30733917
ENSG00000162511,1,30742455,30742549
ENSG00000162511,1,30732804,30733427
ENSG00000162511,1,30757658,30757786
ENSG00000143815,1,225427953,225428066
ENSG00000143815,1,225402401,225403463
ENSG00000143815,1,225423920,225424089
ENSG00000143815,1,225427953,225428075
ENSG00000143815,1,225412453,225412615
ENSG00000143815,1,225404625,225404706
ENSG00000143815,1,225404403,225404565
ENSG00000143815,1,225401503,225403463
ENSG00000143815,1,225427619,225427766
ENSG00000143815,1,225427953,225428087
ENSG00000143815,1,225401507,225403463
ENSG00000143815,1,225401494,225403463
ENSG00000143815,1,225401505,225403463
ENSG00000143815,1,225411336,225411417
ENSG00000143815,1,225406663,225406832
ENSG00000143815,1,225427953,225428038
ENSG00000143815,1,225401500,225403463
ENSG00000143815,1,225423910,225426439
ENSG00000143815,1,225415277,225415332
ENSG00000143815,1,225427953,225428044
ENSG00000143815,1,225412453,225412645
ENSG00000143815,1,225427466,225427733
ENSG00000143815,1,225425434,225425452
ENSG00000143815,1,225417983,225418180
ENSG00000143815,1,225419262,225419452
ENSG00000143815,1,225427953,225428068
ENSG00000143815,1,225403089,225403463
ENSG00000143815,1,225401502,225403463
ENSG00000143815,1,225417549,225418180
ENSG00000143815,1,225404406,225404526
ENSG00000143815,1,225401504,225403463
ENSG00000143815,1,225419714,225419795
ENSG00000143815,1,225400899,225403463
ENSG00000143815,1,225427953,225428077
ENSG00000143815,1,225428731,225428826
ENSG00000143815,1,225419714,225419798
ENSG00000143815,1,225406561,225406832
ENSG00000143815,1,225427953,225428086
ENSG00000143815,1,225427330,225427897
ENSG00000143815,1,225426350,225427068
ENSG00000143815,1,225401501,225403397
ENSG00000143815,1,225410290,225410416
ENSG00000143815,1,225423910,225424089
ENSG00000143815,1,225403203,225403463
ENSG00000143815,1,225427953,225428118
ENSG00000143815,1,225411336,225411440
ENSG00000143815,1,225422076,225422427
ENSG00000143815,1,225402395,225403463
ENSG00000143815,1,225401497,225403463
ENSG00000143815,1,225427466,225427631
ENSG00000143815,1,225417983,225418075
ENSG00000143815,1,225410290,225410818
ENSG00000143815,1,225422076,225422277
ENSG00000143815,1,225428705,225428855
ENSG00000143815,1,225401529,225401728
ENSG00000143815,1,225404403,225404526
ENSG00000143815,1,225401501,225403463
ENSG00000143815,1,225419262,225419362
ENSG00000143815,1,225428705,225428925
ENSG00000143815,1,225427953,225428042
ENSG00000143815,1,225427316,225427924
ENSG00000143815,1,225427466,225427780
ENSG00000143815,1,225401514,225403463
ENSG00000143815,1,225401510,225403463
ENSG00000143815,1,225419724,225419798
ENSG00000143815,1,225404625,225404682
ENSG00000143815,1,225427953,225428112
ENSG00000143815,1,225428705,225428821
ENSG00000196233,10,96954952,96958866
ENSG00000196233,10,96952102,96952196
ENSG00000196233,10,96980792,96995956
ENSG00000196233,10,96954952,96958850
ENSG00000196233,10,96886062,96886155
ENSG00000196233,10,96949007,96952196
ENSG00000196233,10,96958411,96958884
ENSG00000196233,10,96907284,96907330
ENSG00000196233,10,96858291,96858416
ENSG00000196233,10,96832314,96832395
ENSG00000196233,10,96954952,96958889
ENSG00000196233,10,96832263,96832395
ENSG00000196233,10,96949007,96949126
ENSG00000196233,10,96944101,96944245
ENSG00000196233,10,96958411,96958877
ENSG00000196233,10,96954952,96964441
ENSG00000196233,10,96832954,96833114
ENSG00000196233,10,96832297,96832399
ENSG00000196233,10,96954952,96958891
ENSG00000196233,10,96832261,96832399
ENSG00000196233,10,96832253,96832395
ENSG00000196233,10,96833405,96833452
ENSG00000196233,10,96949007,96950232
ENSG00000196233,10,96833287,96833479
ENSG00000196233,10,96832905,96833114
ENSG00000196233,10,96832263,96832399
ENSG00000196233,10,96832318,96832399
ENSG00000196233,10,96949007,96949295
ENSG00000196233,10,96832259,96832395
ENSG00000196233,10,96832922,96833114
ENSG00000196233,10,96980792,96985720
ENSG00000196233,10,96954952,96958877
ENSG00000196233,10,96832280,96832399
ENSG00000196233,10,96954952,96958886
ENSG00000196233,10,96944112,96944245
ENSG00000196233,10,96832935,96833114
ENSG00000196233,10,96949222,96949295
ENSG00000196233,10,96832979,96833122
ENSG00000196233,10,96915632,96915902
ENSG00000196233,10,96954952,96955834
ENSG00000196233,10,96980792,96987628
ENSG00000196233,10,96832259,96832399
ENSG00000196233,10,96907285,96907330
ENSG00000196233,10,96980792,96985178
ENSG00000196233,10,96833041,96833118
ENSG00000196233,10,96833405,96833479
ENSG00000196233,10,96958411,96958515
ENSG00000196233,10,96954952,96958865
ENSG00000196233,10,96833024,96833479
ENSG00000196233,10,96907264,96907330
ENSG00000196233,10,96832302,96832399
ENSG00000196233,10,96980792,96985765
ENSG00000196233,10,96954952,96958867
ENSG00000196233,10,96951035,96951065
ENSG00000196233,10,96954952,96956005
ENSG00000196233,10,96833029,96833114
ENSG00000196233,10,96831802,96831907
ENSG00000196233,10,96832281,96832399
ENSG00000196233,10,96833776,96833841
ENSG00000196233,10,96949007,96949655
ENSG00000196233,10,96980792,96982041
ENSG00000196233,10,96954952,96955671
ENSG00000196233,10,96954952,96958926
ENSG00000196233,10,96907667,96908090
ENSG00000196233,10,96954952,96955454
ENSG00000196233,10,96980792,96985488
ENSG00000196233,10,96980792,96985735
ENSG00000196233,10,96833031,96833118
ENSG00000196233,10,96954952,96955957
ENSG00000196233,10,96944112,96944315
ENSG00000196233,10,96958411,96958926
ENSG00000196233,10,96832271,96832399
ENSG00000196233,10,96832923,96833118
ENSG00000196233,10,96907667,96907747
ENSG00000196233,10,96884402,96884708
ENSG00000196233,10,96832948,96833122
ENSG00000196233,10,96980792,96985764
ENSG00000131981,14,55129255,55129300
ENSG00000131981,14,55129224,55129300
ENSG00000131981,14,55140274,55140440
ENSG00000131981,14,55129454,55130116
ENSG00000131981,14,55145094,55145419
ENSG00000131981,14,55125049,55125465
ENSG00000131981,14,55142583,55142749
ENSG00000131981,14,55125049,55125468
ENSG00000131981,14,55135842,55137391
ENSG00000131981,14,55130585,55130702
ENSG00000131981,14,55145115,55145286
ENSG00000131981,14,55142583,55142755
ENSG00000131981,14,55123017,55124102
ENSG00000131981,14,55129259,55129300
ENSG00000131981,14,55129248,55129300
ENSG00000131981,14,55130903,55130926
ENSG00000131981,14,55145115,55145411
ENSG00000131981,14,55123954,55124102
ENSG00000131981,14,55132977,55133778
ENSG00000131981,14,55137626,55137694
ENSG00000131981,14,55145115,55145301
ENSG00000131981,14,55138044,55138292
ENSG00000131981,14,55129282,55130116
ENSG00000131981,14,55133187,55133392
ENSG00000131981,14,55145115,55145423
ENSG00000131981,14,55140274,55140363
ENSG00000131981,14,55137369,55137391
ENSG00000131981,14,55138044,55138368
ENSG00000131981,14,55145115,55148022
ENSG00000131981,14,55142583,55142678
ENSG00000131981,14,55135353,55137391
ENSG00000131981,14,55129252,55129300
ENSG00000131981,14,55129312,55129647
ENSG00000131981,14,55130579,55130926
ENSG00000131981,14,55129249,55133392
ENSG00000131981,14,55129245,55129300
ENSG00000131981,14,55145115,55145407
ENSG00000131981,14,55145115,55145410
ENSG00000131981,14,55145115,55145468
ENSG00000131981,14,55124109,55124158
ENSG00000131981,14,55145115,55145413
ENSG00000131981,14,55137558,55137699
ENSG00000131981,14,55145115,55145428
ENSG00000131981,14,55145115,55145425
ENSG00000131981,14,55127874,55127978
ENSG00000131981,14,55129247,55129300
ENSG00000131981,14,55137187,55138368
ENSG00000131981,14,55129252,55129647
ENSG00000131981,14,55130585,55130926
ENSG00000131981,14,55133351,55133392
ENSG00000131981,14,55129248,55130116
ENSG00000131981,14,55122914,55123199
ENSG00000131981,14,55121351,55121415
ENSG00000131981,14,55129454,55129647
ENSG00000131981,14,55129282,55130926
ENSG00000131981,14,55133210,55133392
ENSG00000131981,14,55137368,55137391
ENSG00000131981,14,55138043,55138368
ENSG00000131981,14,55143447,55143721
ENSG00000131981,14,55145115,55145406
ENSG00000131981,14,55129251,55129300
ENSG00000131981,14,55145115,55145409
ENSG00000131981,14,55145115,55145421
ENSG00000131981,14,55145115,55145418
ENSG00000131914,1,26429095,26429719
ENSG00000131914,1,26410816,26410922
ENSG00000131914,1,26425302,26425487
ENSG00000131914,1,26411385,26411582
ENSG00000131914,1,26426241,26428587
ENSG00000131914,1,26429547,26429678
ENSG00000131914,1,26426241,26429728
ENSG00000135363,11,33869345,33869816
ENSG00000135363,11,33891794,33892076
ENSG00000135363,11,33870344,33870567
ENSG00000135363,11,33864601,33864817
ENSG00000135363,11,33869544,33869586
ENSG00000135363,11,33858573,33859575
ENSG00000135363,11,33880642,33881800
ENSG00000135363,11,33858575,33859575
ENSG00000135363,11,33864601,33864929
ENSG00000135363,11,33869345,33869586
ENSG00000135363,11,33869824,33869987
ENSG00000135363,11,33870344,33870529
ENSG00000135363,11,33864601,33865151
ENSG00000135363,11,33864763,33864817
ENSG00000135363,11,33869709,33869987
ENSG00000135363,11,33870139,33870312
ENSG00000135363,11,33869345,33869536
ENSG00000135363,11,33880642,33881792
ENSG00000135363,11,33881823,33881887
ENSG00000135363,11,33869345,33869987
ENSG00000165714,12,12465545,12466910
ENSG00000165714,12,12361205,12361349
ENSG00000165714,12,12465545,12471233
ENSG00000165714,12,12361220,12361349
ENSG00000165714,12,12357077,12357509
ENSG00000165714,12,12465545,12465844
ENSG00000165714,12,12465545,12465783
ENSG00000165714,12,12357085,12357509
ENSG00000165714,12,12361259,12361349
ENSG00000165714,12,12452102,12452481
ENSG00000165714,12,12465545,12466237
ENSG00000165714,12,12357120,12357509
ENSG00000165714,12,12357197,12357509
ENSG00000165714,12,12357417,12357509
ENSG00000165714,12,12435627,12435785
ENSG00000165714,12,12465545,12466142
ENSG00000165714,12,12357078,12357118
ENSG00000165714,12,12435627,12435885
ENSG00000165714,12,12358375,12358438
ENSG00000165714,12,12357357,12357509
ENSG00000153395,5,1489745,1489858
ENSG00000153395,5,1523709,1524282
ENSG00000153395,5,1461839,1463835
ENSG00000153395,5,1521346,1521480
ENSG00000153395,5,1456479,1458091
ENSG00000153395,5,1466748,1466890
ENSG00000153395,5,1479475,1479675
ENSG00000153395,5,1479620,1479675
ENSG00000153395,5,1483427,1483486
ENSG00000153395,5,1466748,1466902
ENSG00000153395,5,1488376,1488451
ENSG00000153395,5,1474559,1474685
ENSG00000153395,5,1494699,1494928
ENSG00000153395,5,1460122,1460378
ENSG00000153395,5,1494707,1495506
ENSG00000153395,5,1504300,1504734
ENSG00000153395,5,1487394,1487490
ENSG00000153395,5,1461189,1461397
ENSG00000153395,5,1480642,1480729
ENSG00000153395,5,1467180,1467325
ENSG00000153395,5,1494699,1494778
ENSG00000153395,5,1502302,1502437
ENSG00000153395,5,1494926,1495519
ENSG00000153395,5,1523709,1523960
ENSG00000153395,5,1501460,1501603
ENSG00000153395,5,1523709,1523972
ENSG00000153395,5,1470825,1470924
ENSG00000153395,5,1493597,1493712
ENSG00000153395,5,1480941,1480976
ENSG00000153395,5,1523709,1523740
ENSG00000153395,5,1523709,1523974
ENSG00000153395,5,1461426,1463835
ENSG00000153395,5,1523709,1523914
ENSG00000153395,5,1461428,1463835
ENSG00000153395,5,1510761,1510856
ENSG00000153395,5,1473956,1474110
ENSG00000153395,5,1523709,1524234
ENSG00000153395,5,1494699,1494914
ENSG00000153395,5,1523709,1523959
ENSG00000153395,5,1461430,1463835
ENSG00000153395,5,1523709,1523968
ENSG00000153395,5,1488390,1488451
ENSG00000153395,5,1477403,1477486
ENSG00000170860,3,14198035,14198343
ENSG00000170860,3,14198035,14198352
ENSG00000170860,3,14183936,14184032
ENSG00000170860,3,14198035,14201122
ENSG00000170860,3,14181559,14181670
ENSG00000170860,3,14178839,14178881
ENSG00000170860,3,14178816,14178881
ENSG00000170860,3,14178800,14178881
ENSG00000254087,8,55915241,55915303
ENSG00000254087,8,55879834,55880103
ENSG00000254087,8,56009907,56014169
ENSG00000254087,8,56009907,56011948
ENSG00000254087,8,55950680,55950748
ENSG00000254087,8,55966687,55966897
ENSG00000254087,8,56009907,56010572
ENSG00000254087,8,56009907,56010587
ENSG00000254087,8,55916419,55916815
ENSG00000254087,8,55941854,55941928
ENSG00000254087,8,55951965,55952115
ENSG00000254087,8,55902722,55902855
ENSG00000254087,8,55947617,55947723
ENSG00000254087,8,55950680,55950784
ENSG00000254087,8,55999417,55999549
ENSG00000254087,8,56009907,56014168
ENSG00000254087,8,55941497,55941620
ENSG00000254087,8,55955095,55955293
ENSG00000254087,8,55998345,55998448
ENSG00000254087,8,55879994,55880103
ENSG00000254087,8,55895576,55895739
ENSG00000254087,8,55941854,55941991
ENSG00000254087,8,55940233,55940327
ENSG00000254087,8,56009907,56011376
ENSG00000254087,8,55969716,55969793
ENSG00000254087,8,55939649,55939745
ENSG00000254087,8,55980239,55980540
ENSG00000254087,8,55950458,55950557
